date_confirmation,country,new_cases,cumulative_cases,new_deaths,cumulative_deaths
2021-10-16,Kenya,134,251803,8,5210
2021-10-17,Kenya,156,251959,5,5215
2021-10-18,Kenya,74,252033,8,5223
2021-10-19,Kenya,33,252066,1,5224
2021-10-20,Kenya,133,252199,9,5233
2021-10-21,Kenya,109,252308,5,5238
2021-10-22,Kenya,67,252375,0,5238
2021-10-23,Kenya,124,252499,11,5249
2021-10-24,Kenya,129,252628,6,5255
2021-10-25,Kenya,44,252672,2,5257
2021-10-26,Kenya,16,252688,3,5260
2021-10-27,Kenya,151,252839,3,5263
2021-10-28,Kenya,99,252938,3,5266
2021-10-29,Kenya,80,253018,4,5270
2021-10-30,Kenya,133,253151,3,5273
2021-10-31,Kenya,142,253293,3,5276
2021-11-01,Kenya,17,253310,5,5281
2021-11-02,Kenya,29,253339,0,5281
2021-11-03,Kenya,70,253409,1,5282
2021-11-04,Kenya,103,253512,0,5282
2021-11-05,Kenya,149,253661,14,5296
2021-11-06,Kenya,76,253737,0,5296
2021-11-07,Kenya,76,253813,9,5305
2021-11-08,Kenya,20,253833,7,5312
2021-11-09,Kenya,20,253853,0,5312
2021-11-10,Kenya,26,253879,2,5314
2021-11-11,Kenya,178,254057,0,5314
2021-11-12,Kenya,94,254151,1,5315
2021-11-13,Kenya,64,254215,1,5316
2021-11-14,Kenya,61,254276,0,5316
2021-11-15,Kenya,21,254297,0,5316
2021-11-16,Kenya,12,254309,3,5319
2021-11-17,Kenya,75,254384,3,5322
2021-11-18,Kenya,69,254453,3,5325
2021-11-19,Kenya,88,254541,0,5325
2021-11-20,Kenya,88,254629,0,5325
2021-11-21,Kenya,59,254688,0,5325
2021-11-22,Kenya,22,254710,3,5328
2021-11-23,Kenya,18,254728,0,5328
2021-11-24,Kenya,53,254781,2,5330
2021-11-25,Kenya,35,254816,2,5332
2021-11-26,Kenya,46,254862,1,5333
2021-11-27,Kenya,42,254904,0,5333
2021-11-28,Kenya,36,254940,0,5333
2021-11-29,Kenya,11,254951,0,5333
2021-11-30,Kenya,28,254979,1,5334
2021-12-01,Kenya,109,255088,1,5335
2021-12-02,Kenya,76,255164,0,5335
2021-12-03,Kenya,96,255260,0,5335
2021-12-04,Kenya,95,255355,0,5335
2021-12-05,Kenya,53,255408,0,5335
2021-12-06,Kenya,29,255437,0,5335
2021-12-07,Kenya,32,255469,0,5335
2021-12-08,Kenya,75,255544,2,5337
2021-12-09,Kenya,108,255652,0,5337
2021-12-10,Kenya,144,255796,2,5339
2021-12-11,Kenya,136,255932,3,5342
2021-12-12,Kenya,202,256134,4,5346
2021-12-13,Kenya,201,256335,2,5348
2021-12-14,Kenya,149,256484,1,5349
2021-12-15,Kenya,331,256815,0,5349
2021-12-16,Kenya,799,257614,1,5350
2021-12-17,Kenya,943,258557,0,5350
2021-12-18,Kenya,1609,260166,3,5353
2021-12-19,Kenya,2169,262335,0,5353
2021-12-20,Kenya,1372,263707,0,5353
2021-12-21,Kenya,1020,264727,0,5353
2021-12-22,Kenya,2844,267571,1,5354
2021-12-23,Kenya,3328,270899,1,5355
2021-12-24,Kenya,3746,274645,1,5356
2021-12-25,Kenya,2964,277609,1,5357
2021-12-26,Kenya,3749,281358,2,5359
2021-12-27,Kenya,1196,282554,2,5361
2021-12-28,Kenya,1596,284150,3,5364
2021-12-29,Kenya,1504,285654,0,5364
2021-12-30,Kenya,3297,288951,8,5372
2021-12-31,Kenya,3286,292237,4,5376
2022-01-01,Kenya,2791,295028,2,5378
2022-01-02,Kenya,2127,297155,3,5381
2022-01-03,Kenya,1354,298509,3,5384
2022-01-04,Kenya,1223,299732,10,5394
2022-01-05,Kenya,2402,302134,7,5401
2022-01-06,Kenya,2216,304350,3,5404
2022-01-07,Kenya,2336,306686,7,5411
2022-01-08,Kenya,2444,309130,14,5425
2022-01-09,Kenya,1667,310797,12,5437
2022-01-10,Kenya,561,311358,9,5446
2022-01-11,Kenya,1214,312572,8,5454
2022-01-12,Kenya,1105,313677,8,5462
2022-01-13,Kenya,813,314490,7,5469
2022-01-14,Kenya,1175,315665,3,5472
2022-01-15,Kenya,1035,316700,10,5482
2022-01-16,Kenya,624,317324,6,5488
2022-01-17,Kenya,310,317634,0,5488
2022-01-18,Kenya,223,317857,11,5499
2022-01-19,Kenya,392,318249,5,5504
2022-01-20,Kenya,762,319011,16,5520
2022-01-21,Kenya,368,319379,0,5520
2022-01-22,Kenya,459,319838,8,5528
2022-01-23,Kenya,300,320138,3,5531
2022-01-24,Kenya,91,320229,23,5554
2022-01-25,Kenya,170,320399,4,5558
2022-01-26,Kenya,185,320584,4,5562
2022-01-27,Kenya,182,320766,3,5565
2022-01-28,Kenya,152,320918,2,5567
2022-01-29,Kenya,193,321111,11,5578
2022-01-30,Kenya,123,321234,0,5578
2022-01-31,Kenya,101,321335,2,5580
2022-02-01,Kenya,46,321381,3,5583
2022-02-02,Kenya,171,321552,4,5587
2022-02-03,Kenya,119,321671,6,5593
2022-02-04,Kenya,93,321764,11,5604
2022-02-05,Kenya,158,321922,0,5604
2022-02-06,Kenya,121,322043,3,5607
2022-02-07,Kenya,53,322096,14,5621
2022-02-08,Kenya,55,322151,0,5621
2022-02-09,Kenya,63,322214,0,5621
2022-02-10,Kenya,60,322274,1,5622
2022-02-11,Kenya,60,322334,4,5626
2022-02-12,Kenya,54,322388,0,5626
2022-02-13,Kenya,48,322436,3,5629
2022-02-14,Kenya,37,322473,2,5631
2022-02-15,Kenya,24,322497,1,5632
2022-02-16,Kenya,20,322517,0,5632
2022-02-17,Kenya,28,322545,1,5633
2022-02-18,Kenya,69,322614,0,5633
2022-02-19,Kenya,26,322640,0,5633
2022-02-20,Kenya,29,322669,2,5635
2022-02-21,Kenya,27,322696,0,5635
2022-02-22,Kenya,6,322702,3,5638
2022-02-23,Kenya,34,322736,0,5638
2022-02-24,Kenya,45,322781,0,5638
2022-02-25,Kenya,41,322822,0,5638
2022-02-26,Kenya,47,322869,0,5638
2022-02-27,Kenya,37,322906,1,5639
2022-02-28,Kenya,24,322930,0,5639
2022-03-01,Kenya,16,322946,0,5639
2022-03-02,Kenya,32,322978,0,5639
2022-03-03,Kenya,24,323002,1,5640
2022-03-04,Kenya,23,323025,0,5640
2022-03-05,Kenya,32,323057,0,5640
2022-03-06,Kenya,14,323071,0,5640
2022-03-07,Kenya,4,323075,1,5641
2022-03-08,Kenya,19,323094,0,5641
2022-03-09,Kenya,21,323115,0,5641
2022-03-10,Kenya,14,323129,0,5641
2022-03-11,Kenya,11,323140,3,5644
2022-03-12,Kenya,20,323160,0,5644
2022-03-13,Kenya,11,323171,0,5644
2022-03-14,Kenya,12,323183,1,5645
2022-03-15,Kenya,12,323195,1,5646
2022-03-16,Kenya,9,323204,1,5647
2022-03-17,Kenya,15,323219,0,5647
2022-03-18,Kenya,18,323237,0,5647
2022-03-19,Kenya,18,323255,0,5647
2022-03-20,Kenya,17,323272,0,5647
2022-03-21,Kenya,9,323281,0,5647
2022-03-22,Kenya,8,323289,0,5647
2022-03-23,Kenya,17,323306,0,5647
2022-03-24,Kenya,13,323319,0,5647
2022-03-25,Kenya,14,323333,0,5647
2022-03-26,Kenya,17,323350,0,5647
2022-03-27,Kenya,15,323365,0,5647
2022-03-28,Kenya,9,323374,0,5647
2022-03-29,Kenya,9,323383,0,5647
2022-03-30,Kenya,12,323395,1,5648
2022-03-31,Kenya,7,323402,0,5648
2022-04-01,Kenya,21,323423,0,5648
2022-04-02,Kenya,13,323436,0,5648
2022-04-03,Kenya,14,323450,0,5648
2022-04-04,Kenya,4,323454,0,5648
2022-04-05,Kenya,14,323468,0,5648
2022-04-06,Kenya,11,323479,0,5648
2022-04-07,Kenya,18,323497,0,5648
2022-04-08,Kenya,9,323506,0,5648
2022-04-09,Kenya,15,323521,0,5648
2022-04-10,Kenya,10,323531,0,5648
2022-04-11,Kenya,10,323541,0,5648
2022-04-12,Kenya,16,323557,0,5648
2022-04-13,Kenya,26,323583,1,5649
2022-04-14,Kenya,5,323588,0,5649
2022-04-15,Kenya,7,323595,0,5649
2022-04-16,Kenya,10,323605,0,5649
2022-04-17,Kenya,4,323609,0,5649
2022-04-18,Kenya,5,323614,0,5649
2022-04-19,Kenya,4,323618,0,5649
2022-04-20,Kenya,12,323630,0,5649
2022-04-21,Kenya,16,323646,0,5649
2022-04-22,Kenya,18,323664,0,5649
2022-04-23,Kenya,24,323688,0,5649
2022-04-24,Kenya,8,323696,0,5649
2022-04-25,Kenya,13,323709,0,5649
2022-04-26,Kenya,9,323718,0,5649
2022-04-27,Kenya,5,323723,0,5649
2022-04-28,Kenya,11,323734,0,5649
2022-04-29,Kenya,11,323745,0,5649
2022-04-30,Kenya,15,323760,0,5649
2022-05-01,Kenya,13,323773,0,5649
2022-05-02,Kenya,13,323786,0,5649
2022-05-03,Kenya,6,323792,0,5649
2022-05-04,Kenya,4,323796,0,5649
2022-05-05,Kenya,10,323806,0,5649
2022-05-06,Kenya,12,323818,0,5649
2022-05-07,Kenya,28,323846,0,5649
2022-05-08,Kenya,22,323868,0,5649
2022-05-09,Kenya,13,323881,0,5649
2022-05-10,Kenya,19,323900,0,5649
2022-05-11,Kenya,21,323921,0,5649
2022-05-12,Kenya,18,323939,0,5649
2022-05-13,Kenya,13,323952,0,5649
2022-05-14,Kenya,23,323975,0,5649
2022-05-15,Kenya,36,324011,0,5649
2022-05-16,Kenya,15,324026,0,5649
2022-05-17,Kenya,20,324046,0,5649
2022-05-18,Kenya,25,324071,0,5649
2022-05-19,Kenya,26,324097,0,5649
2022-05-20,Kenya,32,324129,0,5649
2022-05-21,Kenya,46,324175,0,5649
2022-05-22,Kenya,47,324222,0,5649
2022-05-23,Kenya,20,324242,2,5651
2022-05-24,Kenya,32,324274,0,5651
2022-05-25,Kenya,75,324349,0,5651
2022-05-26,Kenya,57,324406,0,5651
2022-05-27,Kenya,63,324469,0,5651
2022-05-28,Kenya,89,324558,0,5651
2022-05-29,Kenya,128,324686,0,5651
2022-05-30,Kenya,82,324768,0,5651
2022-05-31,Kenya,91,324859,0,5651
2022-06-01,Kenya,117,324976,0,5651
2022-06-02,Kenya,94,325070,0,5651
2022-06-03,Kenya,100,325170,0,5651
2022-06-04,Kenya,150,325320,0,5651
2022-06-05,Kenya,122,325442,0,5651
2022-06-06,Kenya,112,325554,0,5651
2022-06-07,Kenya,80,325634,0,5651
2022-06-08,Kenya,163,325797,0,5651
2022-06-09,Kenya,218,326015,0,5651
2022-06-10,Kenya,202,326217,0,5651
2022-06-11,Kenya,232,326449,0,5651
2022-06-12,Kenya,288,326737,0,5651
2022-06-13,Kenya,195,326932,0,5651
2022-06-14,Kenya,213,327145,0,5651
2022-06-15,Kenya,280,327425,0,5651
2022-06-16,Kenya,467,327892,0,5651
2022-06-17,Kenya,427,328319,0,5651
2022-06-18,Kenya,390,328709,0,5651
2022-06-19,Kenya,398,329107,0,5651
2022-06-20,Kenya,246,329353,0,5651
2022-06-21,Kenya,252,329605,0,5651
2022-06-22,Kenya,419,330024,0,5651
2022-06-23,Kenya,454,330478,0,5651
2022-06-24,Kenya,559,331037,0,5651
2022-06-25,Kenya,502,331539,0,5651
2022-06-26,Kenya,427,331966,0,5651
2022-06-27,Kenya,261,332227,1,5652
2022-06-28,Kenya,232,332459,0,5652
2022-06-29,Kenya,439,332898,0,5652
2022-06-30,Kenya,392,333290,0,5652
2022-07-01,Kenya,404,333694,0,5652
2022-07-02,Kenya,258,333952,1,5653
2022-07-03,Kenya,297,334249,2,5655
2022-07-04,Kenya,194,334443,1,5656
2022-07-05,Kenya,108,334551,0,5656
2022-07-06,Kenya,249,334800,1,5657
2022-07-07,Kenya,292,335092,2,5659
2022-07-08,Kenya,249,335341,1,5660
2022-07-09,Kenya,228,335569,0,5660
2022-07-10,Kenya,204,335773,3,5663
2022-07-11,Kenya,88,335861,4,5667
2022-07-12,Kenya,68,335929,1,5668
2022-07-13,Kenya,124,336053,0,5668
2022-07-14,Kenya,239,336292,0,5668
2022-07-15,Kenya,153,336445,0,5668
2022-07-16,Kenya,133,336578,0,5668
2022-07-17,Kenya,112,336690,0,5668
2022-07-18,Kenya,0,336690,0,5668
2020-01-03,Nigeria,0,0,0,0
2020-01-04,Nigeria,0,0,0,0
2020-01-05,Nigeria,0,0,0,0
2020-01-06,Nigeria,0,0,0,0
2020-01-07,Nigeria,0,0,0,0
2020-01-08,Nigeria,0,0,0,0
2020-01-09,Nigeria,0,0,0,0
2020-01-10,Nigeria,0,0,0,0
2020-01-11,Nigeria,0,0,0,0
2020-01-12,Nigeria,0,0,0,0
2020-01-13,Nigeria,0,0,0,0
2020-01-14,Nigeria,0,0,0,0
2020-01-15,Nigeria,0,0,0,0
2020-01-16,Nigeria,0,0,0,0
2020-01-17,Nigeria,0,0,0,0
2020-01-18,Nigeria,0,0,0,0
2020-01-19,Nigeria,0,0,0,0
2020-01-20,Nigeria,0,0,0,0
2020-01-21,Nigeria,0,0,0,0
2020-01-22,Nigeria,0,0,0,0
2020-01-23,Nigeria,0,0,0,0
2020-01-24,Nigeria,0,0,0,0
2020-01-25,Nigeria,0,0,0,0
2020-01-26,Nigeria,0,0,0,0
2020-01-27,Nigeria,0,0,0,0
2020-01-28,Nigeria,0,0,0,0
2020-01-29,Nigeria,0,0,0,0
2020-01-30,Nigeria,0,0,0,0
2020-01-31,Nigeria,0,0,0,0
2020-02-01,Nigeria,0,0,0,0
2020-02-02,Nigeria,0,0,0,0
2020-02-03,Nigeria,0,0,0,0
2020-02-04,Nigeria,0,0,0,0
2020-02-05,Nigeria,0,0,0,0
2020-02-06,Nigeria,0,0,0,0
2020-02-07,Nigeria,0,0,0,0
2020-02-08,Nigeria,0,0,0,0
2020-02-09,Nigeria,0,0,0,0
2020-02-10,Nigeria,0,0,0,0
2020-02-11,Nigeria,0,0,0,0
2020-02-12,Nigeria,0,0,0,0
2020-02-13,Nigeria,0,0,0,0
2020-02-14,Nigeria,0,0,0,0
2020-02-15,Nigeria,0,0,0,0
2020-02-16,Nigeria,0,0,0,0
2020-02-17,Nigeria,0,0,0,0
2020-02-18,Nigeria,0,0,0,0
2020-02-19,Nigeria,0,0,0,0
2020-02-20,Nigeria,0,0,0,0
2020-02-21,Nigeria,0,0,0,0
2020-02-22,Nigeria,0,0,0,0
2020-02-23,Nigeria,0,0,0,0
2020-02-24,Nigeria,0,0,0,0
2020-02-25,Nigeria,0,0,0,0
2020-02-26,Nigeria,0,0,0,0
2020-02-27,Nigeria,0,0,0,0
2020-02-28,Nigeria,1,1,0,0
2020-02-29,Nigeria,0,1,0,0
2020-03-01,Nigeria,0,1,0,0
2020-03-02,Nigeria,0,1,0,0
2020-03-03,Nigeria,0,1,0,0
2020-03-04,Nigeria,0,1,0,0
2020-03-05,Nigeria,0,1,0,0
2020-03-06,Nigeria,0,1,0,0
2020-03-07,Nigeria,0,1,0,0
2020-03-08,Nigeria,0,1,0,0
2020-03-09,Nigeria,0,1,0,0
2020-03-10,Nigeria,1,2,0,0
2020-03-11,Nigeria,0,2,0,0
2020-03-12,Nigeria,0,2,0,0
2020-03-13,Nigeria,0,2,0,0
2020-03-14,Nigeria,0,2,0,0
2020-03-15,Nigeria,0,2,0,0
2020-03-16,Nigeria,0,2,0,0
2020-03-17,Nigeria,0,2,0,0
2020-03-18,Nigeria,0,2,0,0
2020-03-19,Nigeria,1,3,0,0
2020-03-20,Nigeria,6,9,0,0
2020-03-21,Nigeria,4,13,0,0
2020-03-22,Nigeria,13,26,0,0
2020-03-23,Nigeria,6,32,3,3
2020-03-24,Nigeria,7,39,0,3
2020-03-25,Nigeria,4,43,0,3
2020-03-26,Nigeria,7,50,0,3
2020-03-27,Nigeria,14,64,0,3
2020-03-28,Nigeria,16,80,0,3
2020-03-29,Nigeria,17,97,0,3
2020-03-30,Nigeria,14,111,0,3
2020-03-31,Nigeria,25,136,1,4
2020-04-01,Nigeria,15,151,0,4
2020-04-02,Nigeria,23,174,0,4
2020-04-03,Nigeria,10,184,0,4
2020-04-04,Nigeria,25,209,2,6
2020-04-05,Nigeria,5,214,1,7
2020-04-06,Nigeria,18,232,0,7
2020-04-07,Nigeria,6,238,0,7
2020-04-08,Nigeria,16,254,1,8
2020-04-09,Nigeria,22,276,0,8
2020-04-10,Nigeria,12,288,1,9
2020-04-11,Nigeria,17,305,0,9
2020-04-12,Nigeria,13,318,3,12
2020-04-13,Nigeria,5,323,0,12
2020-04-14,Nigeria,20,343,1,13
2020-04-15,Nigeria,30,373,0,13
2020-04-16,Nigeria,34,407,1,14
2020-04-17,Nigeria,35,442,1,15
2020-04-18,Nigeria,51,493,4,19
2020-04-19,Nigeria,48,541,2,21
2020-04-20,Nigeria,86,627,2,23
2020-04-21,Nigeria,38,665,1,24
2020-04-22,Nigeria,117,782,3,27
2020-04-23,Nigeria,91,873,3,30
2020-04-24,Nigeria,108,981,3,33
2020-04-25,Nigeria,114,1095,1,34
2020-04-26,Nigeria,87,1182,3,37
2020-04-27,Nigeria,91,1273,5,42
